2024-02-15 21:51:23,606 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:51:24,900 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:51:26,170 INFO {'map_index': 8, 'loc_tx_opt': array([47, 41])}
2024-02-15 21:51:27,427 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:51:28,800 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:51:30,220 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:51:31,613 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:51:33,078 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:51:34,480 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:51:35,828 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:51:37,287 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:51:38,642 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:51:40,000 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:51:41,427 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:51:42,704 INFO {'map_index': 7, 'loc_tx_opt': array([14,  8])}
2024-02-15 21:51:43,940 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:51:45,185 INFO {'map_index': 6, 'loc_tx_opt': array([42, 55])}
2024-02-15 21:51:46,324 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:51:47,584 INFO {'map_index': 8, 'loc_tx_opt': array([47, 41])}
2024-02-15 21:51:48,843 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:51:50,073 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:51:51,348 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:51:52,632 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:51:54,028 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
